    0   50  102    0 9999 9999 9999    0    0 0
    1    5   28    0 9999 9999 9999   10    0 0
    2   15   28    0 9999 9999 9999   10    0 0
    3   25   28    0 9999 9999 9999   10    0 0
    4   35   28    0 9999 9999 9999   10    0 0
    5   45   28    0 9999 9999 9999   10    0 0
    6   55   28    0 9999 9999 9999   10    0 0
    7   65   28    0 9999 9999 9999   10    0 0
    8   75   28    0 9999 9999 9999   10    0 0
    9   85   28    0 9999 9999 9999   10    0 0
   10   95   28    0 9999 9999 9999   10    0 0
   11    5   33    0 9999 9999 9999   10    0 0
   12   15   33    0 9999 9999 9999   10    0 0
   13   25   33    0 9999 9999 9999   10    0 0
   14   35   33    0 9999 9999 9999   10    0 0
   15   45   33    0 9999 9999 9999   10    0 0
   16   55   33    0 9999 9999 9999   10    0 0
   17   65   33    0 9999 9999 9999   10    0 0
   18   75   33    0 9999 9999 9999   10    0 0
   19   85   33    0 9999 9999 9999   10    0 0
   20   95   33    0 9999 9999 9999   10    0 0
   21    5   38    0 9999 9999 9999   10    0 0
   22   15   38    0 9999 9999 9999   10    0 0
   23   25   38    0 9999 9999 9999   10    0 0
   24   35   38    0 9999 9999 9999   10    0 0
   25   45   38    0 9999 9999 9999   10    0 0
   26   55   38    0 9999 9999 9999   10    0 0
   27   65   38    0 9999 9999 9999   10    0 0
   28   75   38    0 9999 9999 9999   10    0 0
   29   85   38    0 9999 9999 9999   10    0 0
   30   95   38    0 9999 9999 9999   10    0 0
   31    5   43    0 9999 9999 9999   10    0 0
   32   15   43    0 9999 9999 9999   10    0 0
   33   25   43    0 9999 9999 9999   10    0 0
   34   35   43    0 9999 9999 9999   10    0 0
   35   45   43    0 9999 9999 9999   10    0 0
   36   55   43    0 9999 9999 9999   10    0 0
   37   65   43    0 9999 9999 9999   10    0 0
   38   75   43    0 9999 9999 9999   10    0 0
   39   85   43    0 9999 9999 9999   10    0 0
   40   95   43    0 9999 9999 9999   10    0 0
   41    5   48    0 9999 9999 9999   10    0 0
   42   15   48    0 9999 9999 9999   10    0 0
   43   25   48    0 9999 9999 9999   10    0 0
   44   35   48    0 9999 9999 9999   10    0 0
   45   45   48    0 9999 9999 9999   10    0 0
   46   55   48    0 9999 9999 9999   10    0 0
   47   65   48    0 9999 9999 9999   10    0 0
   48   75   48    0 9999 9999 9999   10    0 0
   49   85   48    0 9999 9999 9999   10    0 0
   50   95   48    0 9999 9999 9999   10    0 0
   51    5   53    0 9999 9999 9999   10    0 0
   52   15   53    0 9999 9999 9999   10    0 0
   53   25   53    0 9999 9999 9999   10    0 0
   54   35   53    0 9999 9999 9999   10    0 0
   55   45   53    0 9999 9999 9999   10    0 0
   56   55   53    0 9999 9999 9999   10    0 0
   57   65   53    0 9999 9999 9999   10    0 0
   58   75   53    0 9999 9999 9999   10    0 0
   59   85   53    0 9999 9999 9999   10    0 0
   60   95   53    0 9999 9999 9999   10    0 0
   61    5   58    0 9999 9999 9999   10    0 0
   62   15   58    0 9999 9999 9999   10    0 0
   63   25   58    0 9999 9999 9999   10    0 0
   64   35   58    0 9999 9999 9999   10    0 0
   65   45   58    0 9999 9999 9999   10    0 0
   66   55   58    0 9999 9999 9999   10    0 0
   67   65   58    0 9999 9999 9999   10    0 0
   68   75   58    0 9999 9999 9999   10    0 0
   69   85   58    0 9999 9999 9999   10    0 0
   70   95   58    0 9999 9999 9999   10    0 0
   71    5   63    0 9999 9999 9999   10    0 0
   72   15   63    0 9999 9999 9999   10    0 0
   73   25   63    0 9999 9999 9999   10    0 0
   74   35   63    0 9999 9999 9999   10    0 0
   75   45   63    0 9999 9999 9999   10    0 0
   76   55   63    0 9999 9999 9999   10    0 0
   77   65   63    0 9999 9999 9999   10    0 0
   78   75   63    0 9999 9999 9999   10    0 0
   79   85   63    0 9999 9999 9999   10    0 0
   80   95   63    0 9999 9999 9999   10    0 0
   81    5   68    0 9999 9999 9999   10    0 0
   82   15   68    0 9999 9999 9999   10    0 0
   83   25   68    0 9999 9999 9999   10    0 0
   84   35   68    0 9999 9999 9999   10    0 0
   85   45   68    0 9999 9999 9999   10    0 0
   86   55   68    0 9999 9999 9999   10    0 0
   87   65   68    0 9999 9999 9999   10    0 0
   88   75   68    0 9999 9999 9999   10    0 0
   89   85   68    0 9999 9999 9999   10    0 0
   90   95   68    0 9999 9999 9999   10    0 0
   91    5   73    0 9999 9999 9999   10    0 0
   92   15   73    0 9999 9999 9999   10    0 0
   93   25   73    0 9999 9999 9999   10    0 0
   94   35   73    0 9999 9999 9999   10    0 0
   95   45   73    0 9999 9999 9999   10    0 0
   96   55   73    0 9999 9999 9999   10    0 0
   97   65   73    0 9999 9999 9999   10    0 0
   98   75   73    0 9999 9999 9999   10    0 0
   99   85   73    0 9999 9999 9999   10    0 0
  100   95   73    0 9999 9999 9999   10    0 0
